Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_4	GO:0051254~positive regulation of RNA metabolic process	12	6.857142857142858	0.00680503432086996	ARHGEF11, HSPA8, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	136	2043	2.4693795326349717	0.9966594693752281	0.7711083378203073	0.7711083378203073
GOTERM_MF_FAT	GO:0099600~transmembrane receptor activity	19	10.857142857142858	0.006805803504086041	ACVR1, P2RY12, ACVRL1, P2RY13, LOC100223643, PTCH1, P2RY14, ACVR1B, TGFBR1, MC4R, MC3R, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, MC5R, BMPR1B, BMPR1A	107	234	2543	1.9297467848869716	0.7758782894733637	0.06774868033612923	0.06094287683204319
GOTERM_BP_ALL	GO:0048646~anatomical structure formation involved in morphogenesis	13	7.428571428571429	0.006862707894547625	PTCH1, PCDH8, GATA6, GATA5, KLHL12, LAMB1, AXIN2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1A	73	162	2129	2.3403517672924066	0.9999852088093244	0.5291255819575641	0.5291255819575641
GOTERM_BP_2	GO:0048646~anatomical structure formation involved in morphogenesis	13	7.428571428571429	0.006990466806211958	PTCH1, PCDH8, GATA6, GATA5, KLHL12, LAMB1, AXIN2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1A	73	162	2124	2.334855403348554	0.5279198793932518	0.31557736825584687	0.3126280470571941
GOTERM_BP_4	GO:0051173~positive regulation of nitrogen compound metabolic process	13	7.428571428571429	0.007014404438712775	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	156	2043	2.3321917808219177	0.9971986842291007	0.7711083378203073	0.7711083378203073
GOTERM_CC_ALL	GO:0005923~bicellular tight junction	5	2.857142857142857	0.007192426640660376	CLDN5, LOC100229020, CLDN14, CLDN1, TGFBR1	116	18	2566	6.144636015325671	0.8000538012439007	0.3207822281734528	0.3193437428453207
GOTERM_CC_ALL	GO:0070160~occluding junction	5	2.857142857142857	0.007192426640660376	CLDN5, LOC100229020, CLDN14, CLDN1, TGFBR1	116	18	2566	6.144636015325671	0.8000538012439007	0.3207822281734528	0.3193437428453207
GOTERM_CC_DIRECT	GO:0005923~bicellular tight junction	5	2.857142857142857	0.007192426640660376	CLDN5, LOC100229020, CLDN14, CLDN1, TGFBR1	116	18	2566	6.144636015325671	0.4777753999833463	0.32212808313750274	0.32212808313750274
GOTERM_BP_3	GO:0007275~multicellular organism development	30	17.142857142857142	0.00730477063838864	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, MNX1, HSPA9, HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, LAMB1, AXIN2, TGFBR1, LOC100231893, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	553	2074	1.541281676533974	0.9611439091313908	0.6631596864217308	0.6631596864217308
GOTERM_CC_FAT	GO:0099513~polymeric cytoskeletal fiber	10	5.714285714285714	0.007337517973183737	LOC100227468, LOC115491358, LOC100224644, LOC115491353, LOC100230278, LOC101233849, LOC100229354, LDLRAP1, LOC100224585, HID1	59	99	1613	2.761513439479541	0.7363115969499212	0.1897272504494652	0.1865825998895293
GOTERM_BP_4	GO:0010628~positive regulation of gene expression	14	8.0	0.007367630971340402	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, NR2E3, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	177	2043	2.213605758068261	0.997918666578769	0.7711083378203073	0.7711083378203073
GOTERM_BP_ALL	GO:0051252~regulation of RNA metabolic process	20	11.428571428571429	0.00745471478585444	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	319	2129	1.8284879975952246	0.9999943534378536	0.5291255819575641	0.5291255819575641
GOTERM_BP_ALL	GO:0006351~transcription, DNA-templated	18	10.285714285714285	0.007548222450193104	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, ALX1, BMPR1A, PKNOX2	73	273	2129	1.9229263886798134	0.9999951504272089	0.5291255819575641	0.5291255819575641
GOTERM_BP_ALL	GO:0045935~positive regulation of nucleobase-containing compound metabolic process	12	6.857142857142858	0.007715222741846176	ARHGEF11, HSPA8, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	144	2129	2.430365296803653	0.9999963045179777	0.5291255819575641	0.5291255819575641
GOTERM_BP_ALL	GO:0060485~mesenchyme development	7	4.0	0.007899742235095453	PTK7, GATA5, KLHL12, ALX1, AXIN2, TGFBR1, BMPR1A	73	53	2129	3.851899715688808	0.9999972632609437	0.5291255819575641	0.5291255819575641
GOTERM_CC_3	GO:0070160~occluding junction	5	2.857142857142857	0.008131987646424216	CLDN5, LOC100229020, CLDN14, CLDN1, TGFBR1	114	18	2434	5.930799220272904	0.6089820258758358	0.8213949037863578	0.8213949037863578
GOTERM_BP_ALL	GO:0097659~nucleic acid-templated transcription	20	11.428571428571429	0.00825647459236922	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	322	2129	1.8114523951331574	0.9999984689520444	0.5291255819575641	0.5291255819575641
GOTERM_BP_FAT	GO:0048646~anatomical structure formation involved in morphogenesis	13	7.428571428571429	0.008290730381250245	PTCH1, PCDH8, GATA6, GATA5, KLHL12, LAMB1, AXIN2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1A	73	162	2078	2.2842888550651104	0.9999971102591123	0.801315075351216	0.801315075351216
GOTERM_BP_3	GO:0048646~anatomical structure formation involved in morphogenesis	13	7.428571428571429	0.008415269313323592	PTCH1, PCDH8, GATA6, GATA5, KLHL12, LAMB1, AXIN2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1A	73	162	2074	2.2798917639100287	0.9763345423606252	0.6631596864217308	0.6631596864217308
GOTERM_BP_3	GO:0048731~system development	29	16.57142857142857	0.008479201109601061	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, MNX1, HSPA9, HSPA5, LAMB2, LOC100224843, PTCH1, LAMB1, AXIN2, TGFBR1, LOC100231893, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	533	2074	1.545812022925287	0.9770009379026511	0.6631596864217308	0.6631596864217308
GOTERM_BP_ALL	GO:0032774~RNA biosynthetic process	20	11.428571428571429	0.008538984182286474	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	323	2129	1.8058441833835193	0.9999990335874727	0.5291255819575641	0.5291255819575641
GOTERM_BP_ALL	GO:0010557~positive regulation of macromolecule biosynthetic process	12	6.857142857142858	0.008547778046964114	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	146	2129	2.3970726215049725	0.9999990473321432	0.5291255819575641	0.5291255819575641
GOTERM_MF_ALL	GO:0031625~ubiquitin protein ligase binding	6	3.428571428571429	0.008619214303269718	HSPA9, HSPA8, MC1R, HSPA5, AXIN1, AXIN2	107	32	2596	4.549065420560748	0.8574024962926552	0.08431840079285594	0.07607393493755446
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	6	3.428571428571429	0.008619214303269718	HSPA9, HSPA8, MC1R, HSPA5, AXIN1, AXIN2	107	32	2596	4.549065420560748	0.5864474163793901	0.12559426556193018	0.118206367587699
GOTERM_CC_4	GO:0005923~bicellular tight junction	5	2.857142857142857	0.008628011221491011	CLDN5, LOC100229020, CLDN14, CLDN1, TGFBR1	114	18	2393	5.830896686159844	0.694915464847193	1.0	1.0
GOTERM_BP_FAT	GO:0060485~mesenchyme development	7	4.0	0.008856925697150367	PTK7, GATA5, KLHL12, ALX1, AXIN2, TGFBR1, BMPR1A	73	53	2078	3.759627810803825	0.9999987952714857	0.801315075351216	0.801315075351216
GOTERM_BP_5	GO:0060485~mesenchyme development	7	4.0	0.009025040339987207	PTK7, GATA5, KLHL12, ALX1, AXIN2, TGFBR1, BMPR1A	69	53	1952	3.7363959529669133	0.9998834216184749	0.7027047112810083	0.7027047112810083
GOTERM_MF_3	GO:0003707~steroid hormone receptor activity	3	1.7142857142857144	0.009109836811237216	RXRA, LOC100227703, ESRRG	100	4	2462	18.465	0.4225278754280546	0.10650750924253437	0.10118213378040765
GOTERM_MF_4	GO:0003707~steroid hormone receptor activity	3	1.7142857142857144	0.009155642984781517	RXRA, LOC100227703, ESRRG	96	4	2356	18.40625	0.46987854065850576	0.1455163648365863	0.1244270365993999
GOTERM_BP_ALL	GO:0031326~regulation of cellular biosynthetic process	21	12.0	0.009164810532351733	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	349	2129	1.7548769478353023	0.9999996514245866	0.5291255819575641	0.5291255819575641
GOTERM_BP_FAT	GO:0045935~positive regulation of nucleobase-containing compound metabolic process	12	6.857142857142858	0.009202910180059965	ARHGEF11, HSPA8, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	144	2078	2.3721461187214614	0.9999992943415191	0.801315075351216	0.801315075351216
GOTERM_MF_FAT	GO:0031625~ubiquitin protein ligase binding	6	3.428571428571429	0.009380708665445592	HSPA9, HSPA8, MC1R, HSPA5, AXIN1, AXIN2	107	32	2543	4.456191588785047	0.8730639207988347	0.08920044499097508	0.08023966969507805
GOTERM_MF_ALL	GO:0003707~steroid hormone receptor activity	3	1.7142857142857144	0.009390961308275717	RXRA, LOC100227703, ESRRG	107	4	2596	18.19626168224299	0.8803219719554006	0.08804026226508485	0.07943188106583211
GOTERM_BP_ALL	GO:0051171~regulation of nitrogen compound metabolic process	22	12.571428571428573	0.009400604550743591	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	374	2129	1.7155519742143432	0.9999997626634407	0.5291255819575641	0.5291255819575641
GOTERM_BP_5	GO:0045935~positive regulation of nucleobase-containing compound metabolic process	12	6.857142857142858	0.009407142551587696	ARHGEF11, HSPA8, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	69	144	1952	2.357487922705314	0.9999206956450547	0.7027047112810083	0.7027047112810083
GOTERM_MF_5	GO:0031625~ubiquitin protein ligase binding	6	3.428571428571429	0.009423815309980776	HSPA9, HSPA8, MC1R, HSPA5, AXIN1, AXIN2	78	32	1836	4.413461538461538	0.3712091065153972	0.051307438909895337	0.03978944241991883
GOTERM_BP_ALL	GO:0031328~positive regulation of cellular biosynthetic process	12	6.857142857142858	0.00944914035807871	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	148	2129	2.364679748241392	0.9999997807202996	0.5291255819575641	0.5291255819575641
GOTERM_BP_4	GO:0048646~anatomical structure formation involved in morphogenesis	13	7.428571428571429	0.00944991001752472	PTCH1, PCDH8, GATA6, GATA5, KLHL12, LAMB1, AXIN2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1A	73	162	2043	2.2458143074581427	0.9996395634084272	0.7711083378203073	0.7711083378203073
GOTERM_BP_4	GO:0060485~mesenchyme development	7	4.0	0.009591377804328893	PTK7, GATA5, KLHL12, ALX1, AXIN2, TGFBR1, BMPR1A	73	53	2043	3.696303954510209	0.9996800851051235	0.7711083378203073	0.7711083378203073
GOTERM_BP_FAT	GO:0006351~transcription, DNA-templated	18	10.285714285714285	0.009592634821580863	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, ALX1, BMPR1A, PKNOX2	73	273	2078	1.876862863164233	0.9999996137792969	0.801315075351216	0.801315075351216
GOTERM_BP_FAT	GO:0051252~regulation of RNA metabolic process	20	11.428571428571429	0.009666358391996002	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	319	2078	1.7846867350882467	0.9999996554062137	0.801315075351216	0.801315075351216
GOTERM_MF_FAT	GO:0003707~steroid hormone receptor activity	3	1.7142857142857144	0.00977539123188768	RXRA, LOC100227703, ESRRG	107	4	2543	17.824766355140188	0.8836721760734612	0.08920044499097508	0.08023966969507805
GOTERM_BP_5	GO:0006351~transcription, DNA-templated	18	10.285714285714285	0.009784224447701073	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, ALX1, BMPR1A, PKNOX2	69	273	1952	1.8652651696129956	0.9999457860387165	0.7027047112810083	0.7027047112810083
GOTERM_BP_5	GO:0051252~regulation of RNA metabolic process	20	11.428571428571429	0.009840756172155407	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	69	319	1952	1.7736586252328383	0.9999487915981659	0.7027047112810083	0.7027047112810083
GOTERM_BP_ALL	GO:0009889~regulation of biosynthetic process	21	12.0	0.010080591087807202	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	352	2129	1.739920610211706	0.9999999217038226	0.5291255819575641	0.5291255819575641
GOTERM_BP_FAT	GO:0010557~positive regulation of macromolecule biosynthetic process	12	6.857142857142858	0.010181949015903859	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	146	2078	2.339650966410208	0.9999998448233842	0.801315075351216	0.801315075351216
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	5	2.857142857142857	0.010231131257291047	KLHL18, LOC100226815, KLHL17, ASB3, KLHL20	73	26	2129	5.608535300316122	0.9667582082845825	1.0	1.0
GOTERM_BP_ALL	GO:0050794~regulation of cellular process	49	28.000000000000004	0.010318387613217097	NR2E3, HNF4A, GPR171, AKT3, PIM1, AKT1, PIM3, SYNPO, LDLRAP1, PKNOX1, PKNOX2, ARHGEF11, NCOA5, AXIN1, TFEB, MITF, AXIN2, TGFBR1, NCOR2, MC3R, NR5A2, ADGRB2, ADGRB3, ADGRB1, TFEC, DCX, SRSF3, ALPK1, KLHL18, GATA6, GATA5, KLHL12, GATA4, ALX1, HSPA9, HSPA8, P2RY13, HSPA5, PTCH1, LAMB1, DCLK1, KLHL20, RAX2, FOSL2, MC1R, PTK7, BMPR1B, ASB3, BMPR1A	73	1122	2129	1.2736673747954974	0.999999946882842	0.5291255819575641	0.5291255819575641
GOTERM_BP_4	GO:0045935~positive regulation of nucleobase-containing compound metabolic process	12	6.857142857142858	0.010398601199917406	ARHGEF11, HSPA8, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	144	2043	2.3321917808219172	0.9998380612009333	0.7711083378203073	0.7711083378203073
GOTERM_BP_5	GO:0010557~positive regulation of macromolecule biosynthetic process	12	6.857142857142858	0.010408426485993808	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	69	146	1952	2.325193567599762	0.9999711242960317	0.7027047112810083	0.7027047112810083
GOTERM_BP_ALL	GO:0009891~positive regulation of biosynthetic process	12	6.857142857142858	0.010422997821771788	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	150	2129	2.3331506849315065	0.9999999552189941	0.5291255819575641	0.5291255819575641
GOTERM_BP_4	GO:0048731~system development	29	16.57142857142857	0.01051329159718463	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, MNX1, HSPA9, HSPA5, LAMB2, LOC100224843, PTCH1, LAMB1, AXIN2, TGFBR1, LOC100231893, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	533	2043	1.5227068287542727	0.9998529988971965	0.7711083378203073	0.7711083378203073
GOTERM_MF_4	GO:0044389~ubiquitin-like protein ligase binding	6	3.428571428571429	0.01054466411859321	HSPA9, HSPA8, MC1R, HSPA5, AXIN1, AXIN2	96	34	2356	4.330882352941177	0.5187868938354316	0.1455163648365863	0.1244270365993999
GOTERM_MF_3	GO:0046332~SMAD binding	4	2.2857142857142856	0.010650750924253436	AXIN1, AXIN2, TGFBR1, BMPR1A	100	12	2462	8.206666666666667	0.47400973241182354	0.10650750924253437	0.10118213378040765
GOTERM_BP_FAT	GO:0097659~nucleic acid-templated transcription	20	11.428571428571429	0.010682339534105578	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	322	2078	1.7680592189228284	0.9999999284866559	0.801315075351216	0.801315075351216
GOTERM_BP_ALL	GO:0009888~tissue development	16	9.142857142857142	0.010706618710420564	LAMB2, LOC100224843, PTCH1, PCDH8, GATA6, GATA5, KLHL12, LAMB1, AXIN2, TGFBR1, NR5A2, PTK7, HNF4A, ALX1, BMPR1B, BMPR1A	73	237	2129	1.9689035315877694	0.9999999718134341	0.5291255819575641	0.5291255819575641
GOTERM_CC_DIRECT	GO:0005634~nucleus	31	17.71428571428571	0.010737602771250092	LOC100227703, RAX, HNF4G, GATA5, GATA4, NR2E1, NR2E3, SIX6, RXRA, HNF4A, HOXA3, PKNOX1, NKX3-2, LOC115491417, HSPA8, NR2F1, AXIN1, TFEB, FOXJ1, ESRRG, MITF, NR2F2, AXIN2, MEX3D, LOC100230362, TGFBR1, RAX2, NR2F6, TFEC, SRSF3, PLEKHO1	116	446	2566	1.5375367249110867	0.6215268007157663	0.32212808313750274	0.32212808313750274
GOTERM_BP_2	GO:0050794~regulation of cellular process	49	28.000000000000004	0.01091326667427036	NR2E3, HNF4A, GPR171, AKT3, PIM1, AKT1, PIM3, SYNPO, LDLRAP1, PKNOX1, PKNOX2, ARHGEF11, NCOA5, AXIN1, TFEB, MITF, AXIN2, TGFBR1, NCOR2, MC3R, NR5A2, ADGRB2, ADGRB3, ADGRB1, TFEC, DCX, SRSF3, ALPK1, KLHL18, GATA6, GATA5, KLHL12, GATA4, ALX1, HSPA9, HSPA8, P2RY13, HSPA5, PTCH1, LAMB1, DCLK1, KLHL20, RAX2, FOSL2, MC1R, PTK7, BMPR1B, ASB3, BMPR1A	73	1122	2124	1.2706761409420557	0.6909147321746814	0.31557736825584687	0.3126280470571941
GOTERM_BP_FAT	GO:0032774~RNA biosynthetic process	20	11.428571428571429	0.01103971073165948	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	323	2078	1.7625853513719834	0.9999999588847229	0.801315075351216	0.801315075351216
GOTERM_MF_ALL	GO:0046332~SMAD binding	4	2.2857142857142856	0.011121890963182883	AXIN1, AXIN2, TGFBR1, BMPR1A	107	12	2596	8.087227414330217	0.919253879961932	0.09661041877353867	0.08716406671568157
GOTERM_BP_ALL	GO:1902680~positive regulation of RNA biosynthetic process	11	6.2857142857142865	0.011139485935948717	ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	131	2129	2.4489177036494825	0.9999999860978366	0.5291255819575641	0.5291255819575641
GOTERM_BP_ALL	GO:1903508~positive regulation of nucleic acid-templated transcription	11	6.2857142857142865	0.011139485935948717	ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	131	2129	2.4489177036494825	0.9999999860978366	0.5291255819575641	0.5291255819575641
GOTERM_BP_ALL	GO:0045893~positive regulation of transcription, DNA-templated	11	6.2857142857142865	0.011139485935948717	ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	131	2129	2.4489177036494825	0.9999999860978366	0.5291255819575641	0.5291255819575641
GOTERM_MF_ALL	GO:0044389~ubiquitin-like protein ligase binding	6	3.428571428571429	0.011163870613831136	HSPA9, HSPA8, MC1R, HSPA5, AXIN1, AXIN2	107	34	2596	4.281473336998351	0.9200214834657703	0.09661041877353867	0.08716406671568157
GOTERM_BP_FAT	GO:0031328~positive regulation of cellular biosynthetic process	12	6.857142857142858	0.01124012597584434	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	148	2078	2.3080340614587187	0.9999999698590499	0.801315075351216	0.801315075351216
GOTERM_BP_5	GO:0032774~RNA biosynthetic process	20	11.428571428571429	0.011244840931984367	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	69	323	1952	1.7516938125364563	0.9999875927999397	0.7027047112810083	0.7027047112810083
GOTERM_BP_5	GO:0031328~positive regulation of cellular biosynthetic process	12	6.857142857142858	0.01149067354451657	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	69	148	1952	2.2937720329024676	0.9999903218932262	0.7027047112810083	0.7027047112810083
GOTERM_BP_4	GO:0010557~positive regulation of macromolecule biosynthetic process	12	6.857142857142858	0.01149349704550163	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	146	2043	2.3002439482079184	0.9999357448222668	0.7711083378203073	0.7711083378203073
GOTERM_BP_4	GO:0051252~regulation of RNA metabolic process	20	11.428571428571429	0.011557555147241808	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	319	2043	1.7546270451324772	0.9999391294108412	0.7711083378203073	0.7711083378203073
GOTERM_MF_FAT	GO:0046332~SMAD binding	4	2.2857142857142856	0.011765127276493911	AXIN1, AXIN2, TGFBR1, BMPR1A	107	12	2543	7.9221183800623045	0.9251178405683658	0.10220510351072044	0.09193792416261153
GOTERM_BP_ALL	GO:0034654~nucleobase-containing compound biosynthetic process	21	12.0	0.01177265286656655	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	357	2129	1.7155519742143432	0.9999999950586947	0.543223839414428	0.543223839414428
GOTERM_MF_FAT	GO:0044389~ubiquitin-like protein ligase binding	6	3.428571428571429	0.012133939229583248	HSPA9, HSPA8, MC1R, HSPA5, AXIN1, AXIN2	107	34	2543	4.194062671797691	0.9309956864884038	0.10220510351072044	0.09193792416261153
GOTERM_BP_5	GO:0031326~regulation of cellular biosynthetic process	21	12.0	0.012157758482256347	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	69	349	1952	1.7022548897471037	0.999995069333036	0.7027047112810083	0.7027047112810083
GOTERM_BP_FAT	GO:0009891~positive regulation of biosynthetic process	12	6.857142857142858	0.01238149180591232	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	150	2078	2.2772602739726024	0.999999994863288	0.801315075351216	0.801315075351216
GOTERM_BP_3	GO:0009891~positive regulation of biosynthetic process	12	6.857142857142858	0.012550781391304364	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	150	2074	2.272876712328767	0.9962842770665006	0.6631596864217308	0.6631596864217308
GOTERM_BP_3	GO:0051171~regulation of nitrogen compound metabolic process	22	12.571428571428573	0.012630958280196787	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	374	2074	1.6712328767123286	0.9964155609644724	0.6631596864217308	0.6631596864217308
GOTERM_BP_5	GO:0009891~positive regulation of biosynthetic process	12	6.857142857142858	0.012658025262881565	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	69	150	1952	2.2631884057971012	0.9999970274243964	0.7027047112810083	0.7027047112810083
GOTERM_BP_4	GO:0031328~positive regulation of cellular biosynthetic process	12	6.857142857142858	0.012675472922973762	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	148	2043	2.269159570529433	0.9999763387270664	0.7711083378203073	0.7711083378203073
GOTERM_CC_ALL	GO:0043296~apical junction complex	5	2.857142857142857	0.012680924594844496	CLDN5, LOC100229020, CLDN14, CLDN1, TGFBR1	116	21	2566	5.266830870279146	0.9419197190526211	0.4713076974417204	0.4691942100092464
GOTERM_BP_FAT	GO:0045893~positive regulation of transcription, DNA-templated	11	6.2857142857142865	0.013076290394112533	ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	131	2078	2.390254104360556	0.9999999982523745	0.801315075351216	0.801315075351216
